state_abv,county,county_fips,family,total_budget_avg,asian_hourly,white_hourly,black_hourly,hispanic_hourly,less_than_hs,high_school,associates_degree,bachelors_degree,advanced_degree,men_median,women_median
AK,Matanuska-Susitna Borough,2170,2p3c,135708.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Matanuska-Susitna Borough,2170,2p4c,149148.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Nome Census Area,2180,1p0c,50760.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Nome Census Area,2180,1p1c,77328.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Nome Census Area,2180,1p2c,100152.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Nome Census Area,2180,1p3c,129768.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Nome Census Area,2180,1p4c,142680.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Nome Census Area,2180,2p0c,65388.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Nome Census Area,2180,2p1c,91380.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Nome Census Area,2180,2p2c,112404.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Nome Census Area,2180,2p3c,139512.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Nome Census Area,2180,2p4c,153384.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,North Slope Borough,2185,1p0c,49824.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,North Slope Borough,2185,1p1c,82860.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,North Slope Borough,2185,1p2c,106212.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,North Slope Borough,2185,1p3c,130080.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,North Slope Borough,2185,1p4c,143088.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,North Slope Borough,2185,2p0c,67476.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,North Slope Borough,2185,2p1c,96288.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,North Slope Borough,2185,2p2c,117516.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,North Slope Borough,2185,2p3c,140136.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,North Slope Borough,2185,2p4c,153624.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Northwest Arctic Borough,2188,1p0c,49608.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Northwest Arctic Borough,2188,1p1c,82032.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Northwest Arctic Borough,2188,1p2c,105300.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Northwest Arctic Borough,2188,1p3c,133428.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Northwest Arctic Borough,2188,1p4c,146340.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Northwest Arctic Borough,2188,2p0c,66852.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Northwest Arctic Borough,2188,2p1c,95316.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Northwest Arctic Borough,2188,2p2c,116448.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Northwest Arctic Borough,2188,2p3c,143220.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Northwest Arctic Borough,2188,2p4c,156672.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Petersburg Borough,2195,1p0c,50124.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Petersburg Borough,2195,1p1c,79332.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Petersburg Borough,2195,1p2c,101820.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Petersburg Borough,2195,1p3c,123168.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Petersburg Borough,2195,1p4c,136932.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Petersburg Borough,2195,2p0c,67908.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Petersburg Borough,2195,2p1c,93312.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Petersburg Borough,2195,2p2c,113076.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Petersburg Borough,2195,2p3c,133332.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Petersburg Borough,2195,2p4c,146832.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Prince of Wales-Hyder Census Area,2198,1p0c,47988.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Prince of Wales-Hyder Census Area,2198,1p1c,74616.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Prince of Wales-Hyder Census Area,2198,1p2c,95832.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Prince of Wales-Hyder Census Area,2198,1p3c,117468.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Prince of Wales-Hyder Census Area,2198,1p4c,131280.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Prince of Wales-Hyder Census Area,2198,2p0c,67188.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Prince of Wales-Hyder Census Area,2198,2p1c,88752.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Prince of Wales-Hyder Census Area,2198,2p2c,107076.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Prince of Wales-Hyder Census Area,2198,2p3c,127428.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Prince of Wales-Hyder Census Area,2198,2p4c,140736.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Sitka City and Borough,2220,1p0c,50652.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Sitka City and Borough,2220,1p1c,78876.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Sitka City and Borough,2220,1p2c,101220.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Sitka City and Borough,2220,1p3c,128520.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Sitka City and Borough,2220,1p4c,142140.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Sitka City and Borough,2220,2p0c,69792.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Sitka City and Borough,2220,2p1c,92928.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Sitka City and Borough,2220,2p2c,112620.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Sitka City and Borough,2220,2p3c,138816.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Sitka City and Borough,2220,2p4c,152220.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Skagway Municipality,2230,1p0c,52128.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Skagway Municipality,2230,1p1c,81828.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Skagway Municipality,2230,1p2c,104220.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Skagway Municipality,2230,1p3c,125808.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Skagway Municipality,2230,1p4c,139200.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Skagway Municipality,2230,2p0c,69384.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Skagway Municipality,2230,2p1c,95040.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Skagway Municipality,2230,2p2c,114900.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Skagway Municipality,2230,2p3c,135516.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Skagway Municipality,2230,2p4c,148764.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Southeast Fairbanks Census Area,2240,1p0c,49968.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Southeast Fairbanks Census Area,2240,1p1c,79032.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Southeast Fairbanks Census Area,2240,1p2c,101472.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Southeast Fairbanks Census Area,2240,1p3c,126240.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Southeast Fairbanks Census Area,2240,1p4c,140568.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Southeast Fairbanks Census Area,2240,2p0c,69648.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Southeast Fairbanks Census Area,2240,2p1c,93828.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Southeast Fairbanks Census Area,2240,2p2c,113616.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Southeast Fairbanks Census Area,2240,2p3c,137244.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Southeast Fairbanks Census Area,2240,2p4c,151260.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Wrangell City and Borough,2275,1p0c,44712.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Wrangell City and Borough,2275,1p1c,72180.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Wrangell City and Borough,2275,1p2c,93804.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Wrangell City and Borough,2275,1p3c,118272.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Wrangell City and Borough,2275,1p4c,132360.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Wrangell City and Borough,2275,2p0c,63408.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Wrangell City and Borough,2275,2p1c,87000.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Wrangell City and Borough,2275,2p2c,105720.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Wrangell City and Borough,2275,2p3c,128640.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Wrangell City and Borough,2275,2p4c,142440.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yakutat City and Borough,2282,1p0c,58296.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yakutat City and Borough,2282,1p1c,90888.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yakutat City and Borough,2282,1p2c,116148.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yakutat City and Borough,2282,1p3c,139200.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yakutat City and Borough,2282,1p4c,154356.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yakutat City and Borough,2282,2p0c,78864.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yakutat City and Borough,2282,2p1c,106284.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yakutat City and Borough,2282,2p2c,128340.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yakutat City and Borough,2282,2p3c,150960.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yakutat City and Borough,2282,2p4c,165612.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yukon-Koyukuk Census Area,2290,1p0c,44088.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yukon-Koyukuk Census Area,2290,1p1c,65016.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yukon-Koyukuk Census Area,2290,1p2c,84804.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yukon-Koyukuk Census Area,2290,1p3c,108048.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yukon-Koyukuk Census Area,2290,1p4c,121308.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yukon-Koyukuk Census Area,2290,2p0c,59088.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yukon-Koyukuk Census Area,2290,2p1c,79080.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yukon-Koyukuk Census Area,2290,2p2c,96864.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yukon-Koyukuk Census Area,2290,2p3c,118056.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AK,Yukon-Koyukuk Census Area,2290,2p4c,131496.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Autauga County,1001,1p0c,45636.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Autauga County,1001,1p1c,66960.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Autauga County,1001,1p2c,84252.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Autauga County,1001,1p3c,102492.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Autauga County,1001,1p4c,112704.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Autauga County,1001,2p0c,62520.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Autauga County,1001,2p1c,81336.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Autauga County,1001,2p2c,95520.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Autauga County,1001,2p3c,111708.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Autauga County,1001,2p4c,122292.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Baldwin County,1003,1p0c,48300.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Baldwin County,1003,1p1c,71304.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Baldwin County,1003,1p2c,89448.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Baldwin County,1003,1p3c,109224.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Baldwin County,1003,1p4c,119784.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Baldwin County,1003,2p0c,64248.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Baldwin County,1003,2p1c,85032.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Baldwin County,1003,2p2c,100488.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Baldwin County,1003,2p3c,118284.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Baldwin County,1003,2p4c,129408.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Barbour County,1005,1p0c,38820.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Barbour County,1005,1p1c,55104.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Barbour County,1005,1p2c,68016.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Barbour County,1005,1p3c,82284.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Barbour County,1005,1p4c,91836.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Barbour County,1005,2p0c,52236.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Barbour County,1005,2p1c,67620.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Barbour County,1005,2p2c,79404.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Barbour County,1005,2p3c,91884.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Barbour County,1005,2p4c,102492.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bibb County,1007,1p0c,42828.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bibb County,1007,1p1c,62472.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bibb County,1007,1p2c,78768.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bibb County,1007,1p3c,95040.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bibb County,1007,1p4c,104892.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bibb County,1007,2p0c,59448.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bibb County,1007,2p1c,75660.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bibb County,1007,2p2c,90084.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bibb County,1007,2p3c,104196.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bibb County,1007,2p4c,114312.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Blount County,1009,1p0c,41436.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Blount County,1009,1p1c,65280.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Blount County,1009,1p2c,83832.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Blount County,1009,1p3c,100524.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Blount County,1009,1p4c,110400.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Blount County,1009,2p0c,58020.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Blount County,1009,2p1c,78480.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Blount County,1009,2p2c,94812.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Blount County,1009,2p3c,109464.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Blount County,1009,2p4c,119568.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bullock County,1011,1p0c,43032.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bullock County,1011,1p1c,62028.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bullock County,1011,1p2c,78420.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bullock County,1011,1p3c,93912.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bullock County,1011,1p4c,103992.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bullock County,1011,2p0c,56856.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bullock County,1011,2p1c,74868.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bullock County,1011,2p2c,89616.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bullock County,1011,2p3c,102984.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Bullock County,1011,2p4c,114744.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Butler County,1013,1p0c,41532.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Butler County,1013,1p1c,59820.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Butler County,1013,1p2c,75444.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Butler County,1013,1p3c,89772.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Butler County,1013,1p4c,99216.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Butler County,1013,2p0c,56208.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Butler County,1013,2p1c,72024.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Butler County,1013,2p2c,86256.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Butler County,1013,2p3c,98640.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Butler County,1013,2p4c,109488.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Calhoun County,1015,1p0c,40428.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Calhoun County,1015,1p1c,58440.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Calhoun County,1015,1p2c,73560.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Calhoun County,1015,1p3c,90720.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Calhoun County,1015,1p4c,101712.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Calhoun County,1015,2p0c,54240.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Calhoun County,1015,2p1c,71376.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Calhoun County,1015,2p2c,85140.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Calhoun County,1015,2p3c,101160.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Calhoun County,1015,2p4c,111468.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Chambers County,1017,1p0c,41760.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Chambers County,1017,1p1c,61416.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Chambers County,1017,1p2c,77268.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Chambers County,1017,1p3c,92364.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Chambers County,1017,1p4c,101652.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Chambers County,1017,2p0c,54648.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Chambers County,1017,2p1c,73512.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Chambers County,1017,2p2c,87864.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
AL,Chambers County,1017,2p3c,100872.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
