state_abv,county,family,total_budget_avg,asian_hourly,white_hourly,black_hourly,hispanic_hourly
NY,Jefferson County,1p0c,44088.0,29.87,25.97,20.11,19.93
NY,Jefferson County,1p1c,74892.0,29.87,25.97,20.11,19.93
NY,Jefferson County,1p2c,96048.0,29.87,25.97,20.11,19.93
NY,Jefferson County,1p3c,116544.0,29.87,25.97,20.11,19.93
NY,Jefferson County,1p4c,123552.0,29.87,25.97,20.11,19.93
NY,Jefferson County,2p0c,59412.0,29.87,25.97,20.11,19.93
NY,Jefferson County,2p1c,88704.0,29.87,25.97,20.11,19.93
NY,Jefferson County,2p2c,105840.0,29.87,25.97,20.11,19.93
NY,Jefferson County,2p3c,124260.0,29.87,25.97,20.11,19.93
NY,Jefferson County,2p4c,132252.0,29.87,25.97,20.11,19.93
NY,Kings County,1p0c,67560.0,29.87,25.97,20.11,19.93
NY,Kings County,1p1c,105324.0,29.87,25.97,20.11,19.93
NY,Kings County,1p2c,130620.0,29.87,25.97,20.11,19.93
NY,Kings County,1p3c,156216.0,29.87,25.97,20.11,19.93
NY,Kings County,1p4c,162768.0,29.87,25.97,20.11,19.93
NY,Kings County,2p0c,82284.0,29.87,25.97,20.11,19.93
NY,Kings County,2p1c,120060.0,29.87,25.97,20.11,19.93
NY,Kings County,2p2c,143292.0,29.87,25.97,20.11,19.93
NY,Kings County,2p3c,168000.0,29.87,25.97,20.11,19.93
NY,Kings County,2p4c,176028.0,29.87,25.97,20.11,19.93
NY,Lewis County,1p0c,43740.0,29.87,25.97,20.11,19.93
NY,Lewis County,1p1c,65892.0,29.87,25.97,20.11,19.93
NY,Lewis County,1p2c,82596.0,29.87,25.97,20.11,19.93
NY,Lewis County,1p3c,95940.0,29.87,25.97,20.11,19.93
NY,Lewis County,1p4c,102696.0,29.87,25.97,20.11,19.93
NY,Lewis County,2p0c,56616.0,29.87,25.97,20.11,19.93
NY,Lewis County,2p1c,79752.0,29.87,25.97,20.11,19.93
NY,Lewis County,2p2c,93144.0,29.87,25.97,20.11,19.93
NY,Lewis County,2p3c,104292.0,29.87,25.97,20.11,19.93
NY,Lewis County,2p4c,111444.0,29.87,25.97,20.11,19.93
NY,Livingston County,1p0c,44424.0,29.87,25.97,20.11,19.93
NY,Livingston County,1p1c,75336.0,29.87,25.97,20.11,19.93
NY,Livingston County,1p2c,96300.0,29.87,25.97,20.11,19.93
NY,Livingston County,1p3c,112212.0,29.87,25.97,20.11,19.93
NY,Livingston County,1p4c,119436.0,29.87,25.97,20.11,19.93
NY,Livingston County,2p0c,61272.0,29.87,25.97,20.11,19.93
NY,Livingston County,2p1c,88944.0,29.87,25.97,20.11,19.93
NY,Livingston County,2p2c,106692.0,29.87,25.97,20.11,19.93
NY,Livingston County,2p3c,120696.0,29.87,25.97,20.11,19.93
NY,Livingston County,2p4c,128772.0,29.87,25.97,20.11,19.93
NY,Madison County,1p0c,43536.0,29.87,25.97,20.11,19.93
NY,Madison County,1p1c,72888.0,29.87,25.97,20.11,19.93
NY,Madison County,1p2c,93312.0,29.87,25.97,20.11,19.93
NY,Madison County,1p3c,109056.0,29.87,25.97,20.11,19.93
NY,Madison County,1p4c,116424.0,29.87,25.97,20.11,19.93
NY,Madison County,2p0c,59712.0,29.87,25.97,20.11,19.93
NY,Madison County,2p1c,86184.0,29.87,25.97,20.11,19.93
NY,Madison County,2p2c,103308.0,29.87,25.97,20.11,19.93
NY,Madison County,2p3c,117072.0,29.87,25.97,20.11,19.93
NY,Madison County,2p4c,126312.0,29.87,25.97,20.11,19.93
NY,Monroe County,1p0c,44424.0,29.87,25.97,20.11,19.93
NY,Monroe County,1p1c,79692.0,29.87,25.97,20.11,19.93
NY,Monroe County,1p2c,103452.0,29.87,25.97,20.11,19.93
NY,Monroe County,1p3c,121296.0,29.87,25.97,20.11,19.93
NY,Monroe County,1p4c,128520.0,29.87,25.97,20.11,19.93
NY,Monroe County,2p0c,61308.0,29.87,25.97,20.11,19.93
NY,Monroe County,2p1c,93144.0,29.87,25.97,20.11,19.93
NY,Monroe County,2p2c,113904.0,29.87,25.97,20.11,19.93
NY,Monroe County,2p3c,129984.0,29.87,25.97,20.11,19.93
NY,Monroe County,2p4c,138372.0,29.87,25.97,20.11,19.93
NY,Montgomery County,1p0c,44208.0,29.87,25.97,20.11,19.93
NY,Montgomery County,1p1c,65916.0,29.87,25.97,20.11,19.93
NY,Montgomery County,1p2c,82692.0,29.87,25.97,20.11,19.93
NY,Montgomery County,1p3c,96672.0,29.87,25.97,20.11,19.93
NY,Montgomery County,1p4c,103740.0,29.87,25.97,20.11,19.93
NY,Montgomery County,2p0c,59016.0,29.87,25.97,20.11,19.93
NY,Montgomery County,2p1c,82092.0,29.87,25.97,20.11,19.93
NY,Montgomery County,2p2c,95688.0,29.87,25.97,20.11,19.93
NY,Montgomery County,2p3c,107580.0,29.87,25.97,20.11,19.93
NY,Montgomery County,2p4c,115224.0,29.87,25.97,20.11,19.93
NY,Nassau County,1p0c,63852.0,29.87,25.97,20.11,19.93
NY,Nassau County,1p1c,116988.0,29.87,25.97,20.11,19.93
NY,Nassau County,1p2c,150180.0,29.87,25.97,20.11,19.93
NY,Nassau County,1p3c,178656.0,29.87,25.97,20.11,19.93
NY,Nassau County,1p4c,186312.0,29.87,25.97,20.11,19.93
NY,Nassau County,2p0c,87684.0,29.87,25.97,20.11,19.93
NY,Nassau County,2p1c,131496.0,29.87,25.97,20.11,19.93
NY,Nassau County,2p2c,162672.0,29.87,25.97,20.11,19.93
NY,Nassau County,2p3c,191304.0,29.87,25.97,20.11,19.93
NY,Nassau County,2p4c,199704.0,29.87,25.97,20.11,19.93
NY,New York County,1p0c,78456.0,29.87,25.97,20.11,19.93
NY,New York County,1p1c,118680.0,29.87,25.97,20.11,19.93
NY,New York County,1p2c,145620.0,29.87,25.97,20.11,19.93
NY,New York County,1p3c,174420.0,29.87,25.97,20.11,19.93
NY,New York County,1p4c,182820.0,29.87,25.97,20.11,19.93
NY,New York County,2p0c,93864.0,29.87,25.97,20.11,19.93
NY,New York County,2p1c,135096.0,29.87,25.97,20.11,19.93
NY,New York County,2p2c,160152.0,29.87,25.97,20.11,19.93
NY,New York County,2p3c,188796.0,29.87,25.97,20.11,19.93
NY,New York County,2p4c,199152.0,29.87,25.97,20.11,19.93
NY,Niagara County,1p0c,41856.0,29.87,25.97,20.11,19.93
NY,Niagara County,1p1c,68604.0,29.87,25.97,20.11,19.93
NY,Niagara County,1p2c,88812.0,29.87,25.97,20.11,19.93
NY,Niagara County,1p3c,103980.0,29.87,25.97,20.11,19.93
NY,Niagara County,1p4c,111180.0,29.87,25.97,20.11,19.93
NY,Niagara County,2p0c,56148.0,29.87,25.97,20.11,19.93
NY,Niagara County,2p1c,81456.0,29.87,25.97,20.11,19.93
NY,Niagara County,2p2c,98736.0,29.87,25.97,20.11,19.93
NY,Niagara County,2p3c,111756.0,29.87,25.97,20.11,19.93
NY,Niagara County,2p4c,120696.0,29.87,25.97,20.11,19.93
NY,Oneida County,1p0c,42480.0,29.87,25.97,20.11,19.93
NY,Oneida County,1p1c,68952.0,29.87,25.97,20.11,19.93
NY,Oneida County,1p2c,89856.0,29.87,25.97,20.11,19.93
NY,Oneida County,1p3c,105012.0,29.87,25.97,20.11,19.93
NY,Oneida County,1p4c,112128.0,29.87,25.97,20.11,19.93
NY,Oneida County,2p0c,55464.0,29.87,25.97,20.11,19.93
NY,Oneida County,2p1c,83064.0,29.87,25.97,20.11,19.93
NY,Oneida County,2p2c,100176.0,29.87,25.97,20.11,19.93
NY,Oneida County,2p3c,113340.0,29.87,25.97,20.11,19.93
NY,Oneida County,2p4c,121140.0,29.87,25.97,20.11,19.93
NY,Onondaga County,1p0c,44316.0,29.87,25.97,20.11,19.93
NY,Onondaga County,1p1c,79176.0,29.87,25.97,20.11,19.93
NY,Onondaga County,1p2c,103080.0,29.87,25.97,20.11,19.93
NY,Onondaga County,1p3c,121032.0,29.87,25.97,20.11,19.93
NY,Onondaga County,1p4c,128304.0,29.87,25.97,20.11,19.93
NY,Onondaga County,2p0c,61392.0,29.87,25.97,20.11,19.93
NY,Onondaga County,2p1c,93168.0,29.87,25.97,20.11,19.93
NY,Onondaga County,2p2c,114072.0,29.87,25.97,20.11,19.93
NY,Onondaga County,2p3c,130260.0,29.87,25.97,20.11,19.93
NY,Onondaga County,2p4c,139800.0,29.87,25.97,20.11,19.93
NY,Ontario County,1p0c,46068.0,29.87,25.97,20.11,19.93
NY,Ontario County,1p1c,81888.0,29.87,25.97,20.11,19.93
NY,Ontario County,1p2c,105900.0,29.87,25.97,20.11,19.93
NY,Ontario County,1p3c,123744.0,29.87,25.97,20.11,19.93
NY,Ontario County,1p4c,131088.0,29.87,25.97,20.11,19.93
NY,Ontario County,2p0c,63312.0,29.87,25.97,20.11,19.93
NY,Ontario County,2p1c,95148.0,29.87,25.97,20.11,19.93
NY,Ontario County,2p2c,116196.0,29.87,25.97,20.11,19.93
NY,Ontario County,2p3c,132264.0,29.87,25.97,20.11,19.93
NY,Ontario County,2p4c,140724.0,29.87,25.97,20.11,19.93
NY,Orange County,1p0c,53328.0,29.87,25.97,20.11,19.93
NY,Orange County,1p1c,92256.0,29.87,25.97,20.11,19.93
NY,Orange County,1p2c,116988.0,29.87,25.97,20.11,19.93
NY,Orange County,1p3c,140556.0,29.87,25.97,20.11,19.93
NY,Orange County,1p4c,147276.0,29.87,25.97,20.11,19.93
NY,Orange County,2p0c,70596.0,29.87,25.97,20.11,19.93
NY,Orange County,2p1c,105492.0,29.87,25.97,20.11,19.93
NY,Orange County,2p2c,129348.0,29.87,25.97,20.11,19.93
NY,Orange County,2p3c,149916.0,29.87,25.97,20.11,19.93
NY,Orange County,2p4c,157884.0,29.87,25.97,20.11,19.93
NY,Orleans County,1p0c,41904.0,29.87,25.97,20.11,19.93
NY,Orleans County,1p1c,70080.0,29.87,25.97,20.11,19.93
NY,Orleans County,1p2c,89028.0,29.87,25.97,20.11,19.93
NY,Orleans County,1p3c,103824.0,29.87,25.97,20.11,19.93
NY,Orleans County,1p4c,110964.0,29.87,25.97,20.11,19.93
NY,Orleans County,2p0c,57660.0,29.87,25.97,20.11,19.93
NY,Orleans County,2p1c,82812.0,29.87,25.97,20.11,19.93
NY,Orleans County,2p2c,98700.0,29.87,25.97,20.11,19.93
NY,Orleans County,2p3c,111312.0,29.87,25.97,20.11,19.93
NY,Orleans County,2p4c,118980.0,29.87,25.97,20.11,19.93
NY,Oswego County,1p0c,43440.0,29.87,25.97,20.11,19.93
NY,Oswego County,1p1c,73056.0,29.87,25.97,20.11,19.93
NY,Oswego County,1p2c,93372.0,29.87,25.97,20.11,19.93
NY,Oswego County,1p3c,109200.0,29.87,25.97,20.11,19.93
NY,Oswego County,1p4c,116220.0,29.87,25.97,20.11,19.93
NY,Oswego County,2p0c,59244.0,29.87,25.97,20.11,19.93
NY,Oswego County,2p1c,86016.0,29.87,25.97,20.11,19.93
NY,Oswego County,2p2c,103104.0,29.87,25.97,20.11,19.93
NY,Oswego County,2p3c,117012.0,29.87,25.97,20.11,19.93
NY,Oswego County,2p4c,125856.0,29.87,25.97,20.11,19.93
NY,Otsego County,1p0c,45888.0,29.87,25.97,20.11,19.93
NY,Otsego County,1p1c,71184.0,29.87,25.97,20.11,19.93
NY,Otsego County,1p2c,88668.0,29.87,25.97,20.11,19.93
NY,Otsego County,1p3c,104004.0,29.87,25.97,20.11,19.93
NY,Otsego County,1p4c,111288.0,29.87,25.97,20.11,19.93
NY,Otsego County,2p0c,63984.0,29.87,25.97,20.11,19.93
NY,Otsego County,2p1c,88596.0,29.87,25.97,20.11,19.93
NY,Otsego County,2p2c,102432.0,29.87,25.97,20.11,19.93
NY,Otsego County,2p3c,115920.0,29.87,25.97,20.11,19.93
NY,Otsego County,2p4c,123912.0,29.87,25.97,20.11,19.93
NY,Putnam County,1p0c,75912.0,29.87,25.97,20.11,19.93
NY,Putnam County,1p1c,116388.0,29.87,25.97,20.11,19.93
NY,Putnam County,1p2c,149088.0,29.87,25.97,20.11,19.93
NY,Putnam County,1p3c,175980.0,29.87,25.97,20.11,19.93
NY,Putnam County,1p4c,183804.0,29.87,25.97,20.11,19.93
NY,Putnam County,2p0c,91116.0,29.87,25.97,20.11,19.93
NY,Putnam County,2p1c,131436.0,29.87,25.97,20.11,19.93
NY,Putnam County,2p2c,161172.0,29.87,25.97,20.11,19.93
NY,Putnam County,2p3c,187668.0,29.87,25.97,20.11,19.93
NY,Putnam County,2p4c,196428.0,29.87,25.97,20.11,19.93
NY,Queens County,1p0c,72876.0,29.87,25.97,20.11,19.93
NY,Queens County,1p1c,111372.0,29.87,25.97,20.11,19.93
NY,Queens County,1p2c,136680.0,29.87,25.97,20.11,19.93
NY,Queens County,1p3c,162624.0,29.87,25.97,20.11,19.93
NY,Queens County,1p4c,168732.0,29.87,25.97,20.11,19.93
NY,Queens County,2p0c,86952.0,29.87,25.97,20.11,19.93
NY,Queens County,2p1c,125784.0,29.87,25.97,20.11,19.93
NY,Queens County,2p2c,148728.0,29.87,25.97,20.11,19.93
NY,Queens County,2p3c,174120.0,29.87,25.97,20.11,19.93
NY,Queens County,2p4c,181596.0,29.87,25.97,20.11,19.93
NY,Rensselaer County,1p0c,47100.0,29.87,25.97,20.11,19.93
NY,Rensselaer County,1p1c,81144.0,29.87,25.97,20.11,19.93
NY,Rensselaer County,1p2c,104424.0,29.87,25.97,20.11,19.93
NY,Rensselaer County,1p3c,123372.0,29.87,25.97,20.11,19.93
NY,Rensselaer County,1p4c,130608.0,29.87,25.97,20.11,19.93
NY,Rensselaer County,2p0c,63528.0,29.87,25.97,20.11,19.93
NY,Rensselaer County,2p1c,94500.0,29.87,25.97,20.11,19.93
NY,Rensselaer County,2p2c,115836.0,29.87,25.97,20.11,19.93
NY,Rensselaer County,2p3c,132036.0,29.87,25.97,20.11,19.93
NY,Rensselaer County,2p4c,140388.0,29.87,25.97,20.11,19.93
NY,Richmond County,1p0c,70260.0,29.87,25.97,20.11,19.93
NY,Richmond County,1p1c,109404.0,29.87,25.97,20.11,19.93
NY,Richmond County,1p2c,136320.0,29.87,25.97,20.11,19.93
NY,Richmond County,1p3c,160680.0,29.87,25.97,20.11,19.93
NY,Richmond County,1p4c,167160.0,29.87,25.97,20.11,19.93
NY,Richmond County,2p0c,85272.0,29.87,25.97,20.11,19.93
NY,Richmond County,2p1c,124548.0,29.87,25.97,20.11,19.93
NY,Richmond County,2p2c,148608.0,29.87,25.97,20.11,19.93
NY,Richmond County,2p3c,172224.0,29.87,25.97,20.11,19.93
NY,Richmond County,2p4c,180000.0,29.87,25.97,20.11,19.93
NY,Rockland County,1p0c,76536.0,29.87,25.97,20.11,19.93
NY,Rockland County,1p1c,119748.0,29.87,25.97,20.11,19.93
NY,Rockland County,1p2c,153516.0,29.87,25.97,20.11,19.93
NY,Rockland County,1p3c,181416.0,29.87,25.97,20.11,19.93
NY,Rockland County,1p4c,188664.0,29.87,25.97,20.11,19.93
NY,Rockland County,2p0c,91968.0,29.87,25.97,20.11,19.93
NY,Rockland County,2p1c,135660.0,29.87,25.97,20.11,19.93
NY,Rockland County,2p2c,166596.0,29.87,25.97,20.11,19.93
NY,Rockland County,2p3c,194460.0,29.87,25.97,20.11,19.93
NY,Rockland County,2p4c,202416.0,29.87,25.97,20.11,19.93
NY,Saratoga County,1p0c,51336.0,29.87,25.97,20.11,19.93
NY,Saratoga County,1p1c,88008.0,29.87,25.97,20.11,19.93
NY,Saratoga County,1p2c,113160.0,29.87,25.97,20.11,19.93
NY,Saratoga County,1p3c,134232.0,29.87,25.97,20.11,19.93
NY,Saratoga County,1p4c,141876.0,29.87,25.97,20.11,19.93
NY,Saratoga County,2p0c,68724.0,29.87,25.97,20.11,19.93
NY,Saratoga County,2p1c,101100.0,29.87,25.97,20.11,19.93
NY,Saratoga County,2p2c,124944.0,29.87,25.97,20.11,19.93
NY,Saratoga County,2p3c,143148.0,29.87,25.97,20.11,19.93
NY,Saratoga County,2p4c,151656.0,29.87,25.97,20.11,19.93
NY,Schenectady County,1p0c,46476.0,29.87,25.97,20.11,19.93
NY,Schenectady County,1p1c,80388.0,29.87,25.97,20.11,19.93
NY,Schenectady County,1p2c,103800.0,29.87,25.97,20.11,19.93
NY,Schenectady County,1p3c,122496.0,29.87,25.97,20.11,19.93
NY,Schenectady County,1p4c,129576.0,29.87,25.97,20.11,19.93
NY,Schenectady County,2p0c,62592.0,29.87,25.97,20.11,19.93
NY,Schenectady County,2p1c,93648.0,29.87,25.97,20.11,19.93
NY,Schenectady County,2p2c,115080.0,29.87,25.97,20.11,19.93
NY,Schenectady County,2p3c,131052.0,29.87,25.97,20.11,19.93
NY,Schenectady County,2p4c,139248.0,29.87,25.97,20.11,19.93
NY,Schoharie County,1p0c,46008.0,29.87,25.97,20.11,19.93
NY,Schoharie County,1p1c,75036.0,29.87,25.97,20.11,19.93
NY,Schoharie County,1p2c,94224.0,29.87,25.97,20.11,19.93
NY,Schoharie County,1p3c,110388.0,29.87,25.97,20.11,19.93
NY,Schoharie County,1p4c,117444.0,29.87,25.97,20.11,19.93
NY,Schoharie County,2p0c,63156.0,29.87,25.97,20.11,19.93
NY,Schoharie County,2p1c,89820.0,29.87,25.97,20.11,19.93
NY,Schoharie County,2p2c,107016.0,29.87,25.97,20.11,19.93
NY,Schoharie County,2p3c,120180.0,29.87,25.97,20.11,19.93
NY,Schoharie County,2p4c,127788.0,29.87,25.97,20.11,19.93
NY,Schuyler County,1p0c,42240.0,29.87,25.97,20.11,19.93
NY,Schuyler County,1p1c,66972.0,29.87,25.97,20.11,19.93
NY,Schuyler County,1p2c,84204.0,29.87,25.97,20.11,19.93
NY,Schuyler County,1p3c,100284.0,29.87,25.97,20.11,19.93
NY,Schuyler County,1p4c,107544.0,29.87,25.97,20.11,19.93
NY,Schuyler County,2p0c,58488.0,29.87,25.97,20.11,19.93
NY,Schuyler County,2p1c,82368.0,29.87,25.97,20.11,19.93
NY,Schuyler County,2p2c,96144.0,29.87,25.97,20.11,19.93
NY,Schuyler County,2p3c,109944.0,29.87,25.97,20.11,19.93
NY,Schuyler County,2p4c,117816.0,29.87,25.97,20.11,19.93
NY,Seneca County,1p0c,43260.0,29.87,25.97,20.11,19.93
NY,Seneca County,1p1c,65508.0,29.87,25.97,20.11,19.93
NY,Seneca County,1p2c,82284.0,29.87,25.97,20.11,19.93
NY,Seneca County,1p3c,97212.0,29.87,25.97,20.11,19.93
NY,Seneca County,1p4c,104112.0,29.87,25.97,20.11,19.93
NY,Seneca County,2p0c,56928.0,29.87,25.97,20.11,19.93
NY,Seneca County,2p1c,80172.0,29.87,25.97,20.11,19.93
NY,Seneca County,2p2c,93696.0,29.87,25.97,20.11,19.93
NY,Seneca County,2p3c,106332.0,29.87,25.97,20.11,19.93
NY,Seneca County,2p4c,113712.0,29.87,25.97,20.11,19.93
NY,St. Lawrence County,1p0c,41700.0,29.87,25.97,20.11,19.93
NY,St. Lawrence County,1p1c,66360.0,29.87,25.97,20.11,19.93
NY,St. Lawrence County,1p2c,84912.0,29.87,25.97,20.11,19.93
NY,St. Lawrence County,1p3c,99600.0,29.87,25.97,20.11,19.93
NY,St. Lawrence County,1p4c,106812.0,29.87,25.97,20.11,19.93
NY,St. Lawrence County,2p0c,56904.0,29.87,25.97,20.11,19.93
NY,St. Lawrence County,2p1c,80712.0,29.87,25.97,20.11,19.93
NY,St. Lawrence County,2p2c,95820.0,29.87,25.97,20.11,19.93
NY,St. Lawrence County,2p3c,108276.0,29.87,25.97,20.11,19.93
NY,St. Lawrence County,2p4c,116064.0,29.87,25.97,20.11,19.93
NY,Steuben County,1p0c,42828.0,29.87,25.97,20.11,19.93
NY,Steuben County,1p1c,65604.0,29.87,25.97,20.11,19.93
NY,Steuben County,1p2c,83616.0,29.87,25.97,20.11,19.93
NY,Steuben County,1p3c,98832.0,29.87,25.97,20.11,19.93
NY,Steuben County,1p4c,106056.0,29.87,25.97,20.11,19.93
NY,Steuben County,2p0c,57708.0,29.87,25.97,20.11,19.93
NY,Steuben County,2p1c,80988.0,29.87,25.97,20.11,19.93
NY,Steuben County,2p2c,95664.0,29.87,25.97,20.11,19.93
NY,Steuben County,2p3c,108660.0,29.87,25.97,20.11,19.93
NY,Steuben County,2p4c,116496.0,29.87,25.97,20.11,19.93
NY,Suffolk County,1p0c,64140.0,29.87,25.97,20.11,19.93
NY,Suffolk County,1p1c,117228.0,29.87,25.97,20.11,19.93
NY,Suffolk County,1p2c,150372.0,29.87,25.97,20.11,19.93
NY,Suffolk County,1p3c,178620.0,29.87,25.97,20.11,19.93
NY,Suffolk County,1p4c,186456.0,29.87,25.97,20.11,19.93
NY,Suffolk County,2p0c,88224.0,29.87,25.97,20.11,19.93
NY,Suffolk County,2p1c,131856.0,29.87,25.97,20.11,19.93
NY,Suffolk County,2p2c,162864.0,29.87,25.97,20.11,19.93
NY,Suffolk County,2p3c,191184.0,29.87,25.97,20.11,19.93
NY,Suffolk County,2p4c,199728.0,29.87,25.97,20.11,19.93
NY,Sullivan County,1p0c,43800.0,29.87,25.97,20.11,19.93
NY,Sullivan County,1p1c,71544.0,29.87,25.97,20.11,19.93
NY,Sullivan County,1p2c,89556.0,29.87,25.97,20.11,19.93
NY,Sullivan County,1p3c,106812.0,29.87,25.97,20.11,19.93
NY,Sullivan County,1p4c,113820.0,29.87,25.97,20.11,19.93
NY,Sullivan County,2p0c,62244.0,29.87,25.97,20.11,19.93
NY,Sullivan County,2p1c,86424.0,29.87,25.97,20.11,19.93
NY,Sullivan County,2p2c,101460.0,29.87,25.97,20.11,19.93
NY,Sullivan County,2p3c,116712.0,29.87,25.97,20.11,19.93
NY,Sullivan County,2p4c,124368.0,29.87,25.97,20.11,19.93
NY,Tioga County,1p0c,44760.0,29.87,25.97,20.11,19.93
NY,Tioga County,1p1c,72048.0,29.87,25.97,20.11,19.93
NY,Tioga County,1p2c,92424.0,29.87,25.97,20.11,19.93
NY,Tioga County,1p3c,109812.0,29.87,25.97,20.11,19.93
NY,Tioga County,1p4c,117300.0,29.87,25.97,20.11,19.93
NY,Tioga County,2p0c,59820.0,29.87,25.97,20.11,19.93
NY,Tioga County,2p1c,87396.0,29.87,25.97,20.11,19.93
NY,Tioga County,2p2c,103644.0,29.87,25.97,20.11,19.93
NY,Tioga County,2p3c,119016.0,29.87,25.97,20.11,19.93
NY,Tioga County,2p4c,127188.0,29.87,25.97,20.11,19.93
NY,Tompkins County,1p0c,54624.0,29.87,25.97,20.11,19.93
NY,Tompkins County,1p1c,91200.0,29.87,25.97,20.11,19.93
NY,Tompkins County,1p2c,115248.0,29.87,25.97,20.11,19.93
NY,Tompkins County,1p3c,137136.0,29.87,25.97,20.11,19.93
NY,Tompkins County,1p4c,145824.0,29.87,25.97,20.11,19.93
NY,Tompkins County,2p0c,73776.0,29.87,25.97,20.11,19.93
NY,Tompkins County,2p1c,106572.0,29.87,25.97,20.11,19.93
NY,Tompkins County,2p2c,128700.0,29.87,25.97,20.11,19.93
NY,Tompkins County,2p3c,149748.0,29.87,25.97,20.11,19.93
NY,Tompkins County,2p4c,158616.0,29.87,25.97,20.11,19.93
NY,Ulster County,1p0c,51516.0,29.87,25.97,20.11,19.93
NY,Ulster County,1p1c,90516.0,29.87,25.97,20.11,19.93
NY,Ulster County,1p2c,115824.0,29.87,25.97,20.11,19.93
NY,Ulster County,1p3c,139164.0,29.87,25.97,20.11,19.93
NY,Ulster County,1p4c,147216.0,29.87,25.97,20.11,19.93
NY,Ulster County,2p0c,68928.0,29.87,25.97,20.11,19.93
NY,Ulster County,2p1c,104052.0,29.87,25.97,20.11,19.93
NY,Ulster County,2p2c,127284.0,29.87,25.97,20.11,19.93
NY,Ulster County,2p3c,149772.0,29.87,25.97,20.11,19.93
NY,Ulster County,2p4c,157956.0,29.87,25.97,20.11,19.93
NY,Warren County,1p0c,45288.0,29.87,25.97,20.11,19.93
NY,Warren County,1p1c,79044.0,29.87,25.97,20.11,19.93
NY,Warren County,1p2c,103284.0,29.87,25.97,20.11,19.93
NY,Warren County,1p3c,122964.0,29.87,25.97,20.11,19.93
NY,Warren County,1p4c,130296.0,29.87,25.97,20.11,19.93
NY,Warren County,2p0c,61464.0,29.87,25.97,20.11,19.93
NY,Warren County,2p1c,93444.0,29.87,25.97,20.11,19.93
NY,Warren County,2p2c,113688.0,29.87,25.97,20.11,19.93
NY,Warren County,2p3c,131544.0,29.87,25.97,20.11,19.93
NY,Warren County,2p4c,139980.0,29.87,25.97,20.11,19.93
NY,Washington County,1p0c,45120.0,29.87,25.97,20.11,19.93
NY,Washington County,1p1c,73860.0,29.87,25.97,20.11,19.93
NY,Washington County,1p2c,94572.0,29.87,25.97,20.11,19.93
NY,Washington County,1p3c,112572.0,29.87,25.97,20.11,19.93
NY,Washington County,1p4c,120132.0,29.87,25.97,20.11,19.93
NY,Washington County,2p0c,61440.0,29.87,25.97,20.11,19.93
NY,Washington County,2p1c,88896.0,29.87,25.97,20.11,19.93
NY,Washington County,2p2c,105456.0,29.87,25.97,20.11,19.93
NY,Washington County,2p3c,121404.0,29.87,25.97,20.11,19.93
NY,Washington County,2p4c,129876.0,29.87,25.97,20.11,19.93
NY,Wayne County,1p0c,43680.0,29.87,25.97,20.11,19.93
NY,Wayne County,1p1c,73764.0,29.87,25.97,20.11,19.93
NY,Wayne County,1p2c,94116.0,29.87,25.97,20.11,19.93
NY,Wayne County,1p3c,109416.0,29.87,25.97,20.11,19.93
NY,Wayne County,1p4c,116556.0,29.87,25.97,20.11,19.93
NY,Wayne County,2p0c,60168.0,29.87,25.97,20.11,19.93
NY,Wayne County,2p1c,87240.0,29.87,25.97,20.11,19.93
NY,Wayne County,2p2c,104388.0,29.87,25.97,20.11,19.93
NY,Wayne County,2p3c,117804.0,29.87,25.97,20.11,19.93
NY,Wayne County,2p4c,125580.0,29.87,25.97,20.11,19.93
NY,Westchester County,1p0c,60696.0,29.87,25.97,20.11,19.93
NY,Westchester County,1p1c,108360.0,29.87,25.97,20.11,19.93
NY,Westchester County,1p2c,142224.0,29.87,25.97,20.11,19.93
NY,Westchester County,1p3c,166908.0,29.87,25.97,20.11,19.93
NY,Westchester County,1p4c,173856.0,29.87,25.97,20.11,19.93
NY,Westchester County,2p0c,81480.0,29.87,25.97,20.11,19.93
NY,Westchester County,2p1c,124752.0,29.87,25.97,20.11,19.93
NY,Westchester County,2p2c,155520.0,29.87,25.97,20.11,19.93
NY,Westchester County,2p3c,179688.0,29.87,25.97,20.11,19.93
NY,Westchester County,2p4c,188388.0,29.87,25.97,20.11,19.93
NY,Wyoming County,1p0c,41940.0,29.87,25.97,20.11,19.93
NY,Wyoming County,1p1c,63876.0,29.87,25.97,20.11,19.93
NY,Wyoming County,1p2c,81024.0,29.87,25.97,20.11,19.93
NY,Wyoming County,1p3c,96360.0,29.87,25.97,20.11,19.93
NY,Wyoming County,1p4c,103704.0,29.87,25.97,20.11,19.93
NY,Wyoming County,2p0c,55116.0,29.87,25.97,20.11,19.93
NY,Wyoming County,2p1c,77964.0,29.87,25.97,20.11,19.93
NY,Wyoming County,2p2c,91860.0,29.87,25.97,20.11,19.93
NY,Wyoming County,2p3c,104748.0,29.87,25.97,20.11,19.93
NY,Wyoming County,2p4c,112608.0,29.87,25.97,20.11,19.93
NY,Yates County,1p0c,43968.0,29.87,25.97,20.11,19.93
NY,Yates County,1p1c,72828.0,29.87,25.97,20.11,19.93
NY,Yates County,1p2c,93444.0,29.87,25.97,20.11,19.93
NY,Yates County,1p3c,111828.0,29.87,25.97,20.11,19.93
NY,Yates County,1p4c,119376.0,29.87,25.97,20.11,19.93
NY,Yates County,2p0c,59868.0,29.87,25.97,20.11,19.93
